,Country,Country code,Job,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand,convert
1400,GERMANY,DE,Financial_Analyst,48282,€35k , €67k.,"Hamburg, Hamburg",+1%,55.9%,42.4%,"['Forecasting', 'Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Data Analysis', 'Financial Modeling', 'Accounting']",1.18
1401,GERMANY,DE,Financial_Analyst,48282,€35k , €67k.,"Berlin, Berlin",-6%,55.9%,42.4%,"['Forecasting', 'Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Data Analysis', 'Financial Modeling', 'Accounting']",1.18
1402,GERMANY,DE,Financial_Analyst,48282,€35k , €67k.,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",-8%,55.9%,42.4%,"['Forecasting', 'Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Data Analysis', 'Financial Modeling', 'Accounting']",1.18
1403,GERMANY,DE,Design_Architect,36064,€24k , €49k.,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",+36%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18
1404,GERMANY,DE,Design_Architect,36064,€24k , €49k.,"Cologne, Nordrhein-Westfalen (North Rhine-Westphalia)",+8%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18
1405,GERMANY,DE,Design_Architect,36064,€24k , €49k.,"Stuttgart, Baden-Wuerttemberg",-0%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18
1406,GERMANY,DE,Design_Architect,36064,€24k , €49k.,"Berlin, Berlin",-6%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18
1407,GERMANY,DE,Design_Architect,36064,€24k , €49k.,"Hamburg, Hamburg",-14%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18
1408,GERMANY,DE,Design_Architect,36064,€24k , €49k.,"Frankfurt am Main, Hessen",-15%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18
1409,GERMANY,DE,Design_Architect,36064,€24k , €49k.,"Munich, Bavaria (Bayern)",-44%,48.9%,50%,"['Rhino 3D Modeling Software', 'Microsoft Office', 'Autodesk 3ds Max', 'Design', 'Graphic Design', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Autodesk Revit Architecture', 'GRAPHISOFT ArchiCAD', 'SketchUp']",1.18
1410,GERMANY,DE,Environmental_Engineer,45500,€35k , €72k.,"Berlin, Berlin",+11%,42.9%,42.9%,"['Project Management', 'Engineering Design', 'Environmental Consulting', 'Microsoft Excel']",1.18
1411,GERMANY,DE,Professor%2C_Postsecondary_%2F_Higher_Education,95000,€60k , €122k.,GERMANY,0,100%,0,[],1.18
1412,GERMANY,DE,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,75300,€44k , €83k.,GERMANY,0,100%,0,[],1.18
1413,GERMANY,DE,Network_Engineer,49084,€34k , €77k.,"Frankfurt am Main, Hessen",+24%,89.7%,10.3%,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18
1414,GERMANY,DE,Network_Engineer,49084,€34k , €77k.,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",+11%,89.7%,10.3%,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18
1415,GERMANY,DE,Network_Engineer,49084,€34k , €77k.,"Munich, Bavaria (Bayern)",+6%,89.7%,10.3%,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18
1416,GERMANY,DE,Network_Engineer,49084,€34k , €77k.,"Stuttgart, Baden-Wuerttemberg",+5%,89.7%,10.3%,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18
1417,GERMANY,DE,Network_Engineer,49084,€34k , €77k.,"Berlin, Berlin",-0%,89.7%,10.3%,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18
1418,GERMANY,DE,Network_Engineer,49084,€34k , €77k.,"Hamburg, Hamburg",-10%,89.7%,10.3%,"['Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Network Management / Administration', 'Network Support']",1.18
1419,GERMANY,DE,Database_Administrator_(DBA),51334,€30k , €71k.,"Frankfurt am Main, Hessen",+23%,74.1%,25.9%,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18
1420,GERMANY,DE,Database_Administrator_(DBA),51334,€30k , €71k.,"Munich, Bavaria (Bayern)",+7%,74.1%,25.9%,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18
1421,GERMANY,DE,Database_Administrator_(DBA),51334,€30k , €71k.,"Berlin, Berlin",+5%,74.1%,25.9%,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18
1422,GERMANY,DE,Database_Administrator_(DBA),51334,€30k , €71k.,"Hamburg, Hamburg",-1%,74.1%,25.9%,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18
1423,GERMANY,DE,Database_Administrator_(DBA),51334,€30k , €71k.,"Stuttgart, Baden-Wuerttemberg",-13%,74.1%,25.9%,"['PostgreSQL', 'Microsoft SQL Server', 'Database Administration', 'Oracle', 'SQL']",1.18
1424,GERMANY,DE,Data_Engineer,57779,€45k , €73k.,"Frankfurt am Main, Hessen",+9%,87.2%,12.8%,"['Data Warehouse', 'Amazon Web Services (AWS)', 'Apache Hadoop', 'Apache Spark', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Data Analysis', 'Python', 'SQL', 'Machine Learning']",1.18
1425,GERMANY,DE,Data_Engineer,57779,€45k , €73k.,"Hamburg, Hamburg",+1%,87.2%,12.8%,"['Data Warehouse', 'Amazon Web Services (AWS)', 'Apache Hadoop', 'Apache Spark', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Data Analysis', 'Python', 'SQL', 'Machine Learning']",1.18
1426,GERMANY,DE,Data_Engineer,57779,€45k , €73k.,"Berlin, Berlin",-1%,87.2%,12.8%,"['Data Warehouse', 'Amazon Web Services (AWS)', 'Apache Hadoop', 'Apache Spark', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Data Analysis', 'Python', 'SQL', 'Machine Learning']",1.18
1427,GERMANY,DE,Data_Engineer,57779,€45k , €73k.,"Munich, Bavaria (Bayern)",-3%,87.2%,12.8%,"['Data Warehouse', 'Amazon Web Services (AWS)', 'Apache Hadoop', 'Apache Spark', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Data Analysis', 'Python', 'SQL', 'Machine Learning']",1.18
1428,GERMANY,DE,Data_Engineer,57779,€45k , €73k.,"Stuttgart, Baden-Wuerttemberg",-9%,87.2%,12.8%,"['Data Warehouse', 'Amazon Web Services (AWS)', 'Apache Hadoop', 'Apache Spark', 'ETL (Extract, transform, load)', 'Big Data Analytics', 'Data Analysis', 'Python', 'SQL', 'Machine Learning']",1.18
1429,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),45823,€30k , €61k.,"Karlsruhe, Baden-Wuerttemberg",+14%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18
1430,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),45823,€30k , €61k.,"Munich, Bavaria (Bayern)",+11%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18
1431,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),45823,€30k , €61k.,"Stuttgart, Baden-Wuerttemberg",+7%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18
1432,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),45823,€30k , €61k.,"Hamburg, Hamburg",+6%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18
1433,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),45823,€30k , €61k.,"Frankfurt am Main, Hessen",-2%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18
1434,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),45823,€30k , €61k.,"Aachen, Nordrhein-Westfalen (North Rhine-Westphalia)",-7%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18
1435,GERMANY,DE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),45823,€30k , €61k.,"Berlin, Berlin",-12%,54.4%,45.1%,"['C++ Programming Language', 'Selenium Automated Test Tool', 'System Testing', 'Test Automation', 'Software Test', 'Regression Testing', 'Java', 'Test Planning', 'SQL', 'Black Box Testing']",1.18
1436,GERMANY,DE,Lead_Software_Engineer,70043,€55k , €86k.,"Frankfurt am Main, Hessen",+2%,94.9%,5.1%,"['Team Leadership', 'Software Architecture', 'C Programming Language', 'Software Development', 'Java', 'C++ Programming Language', 'PHP', 'JavaScript', 'C# Programming Language', 'Python']",1.18
1437,GERMANY,DE,Lead_Software_Engineer,70043,€55k , €86k.,"Karlsruhe, Baden-Wuerttemberg",+1%,94.9%,5.1%,"['Team Leadership', 'Software Architecture', 'C Programming Language', 'Software Development', 'Java', 'C++ Programming Language', 'PHP', 'JavaScript', 'C# Programming Language', 'Python']",1.18
1438,GERMANY,DE,Lead_Software_Engineer,70043,€55k , €86k.,"Berlin, Berlin",-0%,94.9%,5.1%,"['Team Leadership', 'Software Architecture', 'C Programming Language', 'Software Development', 'Java', 'C++ Programming Language', 'PHP', 'JavaScript', 'C# Programming Language', 'Python']",1.18
1439,GERMANY,DE,Lead_Software_Engineer,70043,€55k , €86k.,"Munich, Bavaria (Bayern)",-6%,94.9%,5.1%,"['Team Leadership', 'Software Architecture', 'C Programming Language', 'Software Development', 'Java', 'C++ Programming Language', 'PHP', 'JavaScript', 'C# Programming Language', 'Python']",1.18
1440,GERMANY,DE,Lead_Software_Engineer,70043,€55k , €86k.,"Stuttgart, Baden-Wuerttemberg",-16%,94.9%,5.1%,"['Team Leadership', 'Software Architecture', 'C Programming Language', 'Software Development', 'Java', 'C++ Programming Language', 'PHP', 'JavaScript', 'C# Programming Language', 'Python']",1.18
1441,GERMANY,DE,Web_Developer,41046,€28k , €54k.,"Stuttgart, Baden-Wuerttemberg",+7%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18
1442,GERMANY,DE,Web_Developer,41046,€28k , €54k.,"Karlsruhe, Baden-Wuerttemberg",+4%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18
1443,GERMANY,DE,Web_Developer,41046,€28k , €54k.,"Hamburg, Hamburg",+3%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18
1444,GERMANY,DE,Web_Developer,41046,€28k , €54k.,"Berlin, Berlin",-1%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18
1445,GERMANY,DE,Web_Developer,41046,€28k , €54k.,"Munich, Bavaria (Bayern)",-1%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18
1446,GERMANY,DE,Web_Developer,41046,€28k , €54k.,"Frankfurt am Main, Hessen",-4%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18
1447,GERMANY,DE,Web_Developer,41046,€28k , €54k.,"Bremen, Bremen",-17%,85.1%,13.7%,"['Python', 'Angular.js', 'MySQL', 'jQuery', 'PHP', 'HTML5', 'Cascading Style Sheets (CSS)', 'SQL', 'HTML', 'Node.js']",1.18
1448,GERMANY,DE,Front_End_Developer_%2F_Engineer,47712,€33k , €63k.,"Frankfurt am Main, Hessen",+5%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18
1449,GERMANY,DE,Front_End_Developer_%2F_Engineer,47712,€33k , €63k.,"Munich, Bavaria (Bayern)",+3%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18
1450,GERMANY,DE,Front_End_Developer_%2F_Engineer,47712,€33k , €63k.,"Berlin, Berlin",+1%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18
1451,GERMANY,DE,Front_End_Developer_%2F_Engineer,47712,€33k , €63k.,"Hamburg, Hamburg",-0%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18
1452,GERMANY,DE,Front_End_Developer_%2F_Engineer,47712,€33k , €63k.,"Frankfurt, Hessen",-6%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18
1453,GERMANY,DE,Front_End_Developer_%2F_Engineer,47712,€33k , €63k.,"Mannheim, Baden-Wuerttemberg",-12%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18
1454,GERMANY,DE,Front_End_Developer_%2F_Engineer,47712,€33k , €63k.,"Stuttgart, Baden-Wuerttemberg",-13%,82.6%,17.4%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.18
1455,GERMANY,DE,.NET_Software_Developer_%2F_Programmer,49690,€35k , €67k.,"Frankfurt am Main, Hessen",+1%,82.1%,17.9%,"['Model-view-controller (MVC)', 'Microsoft SQL Server', 'VB.Net', 'C# Programming Language', '.NET', 'JavaScript', 'SQL', 'ASP.NET Framework', 'C++ Programming Language']",1.18
1456,GERMANY,DE,.NET_Software_Developer_%2F_Programmer,49690,€35k , €67k.,"Munich, Bavaria (Bayern)",-0%,82.1%,17.9%,"['Model-view-controller (MVC)', 'Microsoft SQL Server', 'VB.Net', 'C# Programming Language', '.NET', 'JavaScript', 'SQL', 'ASP.NET Framework', 'C++ Programming Language']",1.18
1457,GERMANY,DE,.NET_Software_Developer_%2F_Programmer,49690,€35k , €67k.,"Berlin, Berlin",-2%,82.1%,17.9%,"['Model-view-controller (MVC)', 'Microsoft SQL Server', 'VB.Net', 'C# Programming Language', '.NET', 'JavaScript', 'SQL', 'ASP.NET Framework', 'C++ Programming Language']",1.18
1458,GERMANY,DE,.NET_Software_Developer_%2F_Programmer,49690,€35k , €67k.,"Hamburg, Hamburg",-17%,82.1%,17.9%,"['Model-view-controller (MVC)', 'Microsoft SQL Server', 'VB.Net', 'C# Programming Language', '.NET', 'JavaScript', 'SQL', 'ASP.NET Framework', 'C++ Programming Language']",1.18
1459,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),62597,€41k , €90k.,"Cologne, Nordrhein-Westfalen (North Rhine-Westphalia)",+27%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18
1460,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),62597,€41k , €90k.,"Frankfurt am Main, Hessen",+8%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18
1461,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),62597,€41k , €90k.,"Munich, Bavaria (Bayern)",-1%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18
1462,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),62597,€41k , €90k.,"Stuttgart, Baden-Wuerttemberg",-2%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18
1463,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),62597,€41k , €90k.,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",-2%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18
1464,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),62597,€41k , €90k.,"Hamburg, Hamburg",-5%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18
1465,GERMANY,DE,Project_Manager%2C_Information_Technology_(IT),62597,€41k , €90k.,"Berlin, Berlin",-7%,74.1%,25.9%,"['Project Coordinating', 'Business Analysis', 'Agile Software Development', 'Project Management', 'Microsoft Project', 'SQL', 'e-Commerce', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Office']",1.18
1466,GERMANY,DE,Senior_Project_Manager%2C_IT,79534,€60k , €108k.,"Hamburg, Hamburg",+24%,80.7%,19.3%,"['Program Management', 'Leadership', 'Strategic Project Management', 'Project Management', 'Agile Software Development', 'IT Management', 'Software Development LifeCycle (SDLC)']",1.18
1467,GERMANY,DE,Senior_Project_Manager%2C_IT,79534,€60k , €108k.,"Munich, Bavaria (Bayern)",+2%,80.7%,19.3%,"['Program Management', 'Leadership', 'Strategic Project Management', 'Project Management', 'Agile Software Development', 'IT Management', 'Software Development LifeCycle (SDLC)']",1.18
1468,GERMANY,DE,Senior_Project_Manager%2C_IT,79534,€60k , €108k.,"Stuttgart, Baden-Wuerttemberg",+2%,80.7%,19.3%,"['Program Management', 'Leadership', 'Strategic Project Management', 'Project Management', 'Agile Software Development', 'IT Management', 'Software Development LifeCycle (SDLC)']",1.18
1469,GERMANY,DE,Senior_Project_Manager%2C_IT,79534,€60k , €108k.,"Frankfurt am Main, Hessen",+1%,80.7%,19.3%,"['Program Management', 'Leadership', 'Strategic Project Management', 'Project Management', 'Agile Software Development', 'IT Management', 'Software Development LifeCycle (SDLC)']",1.18
1470,GERMANY,DE,Senior_Project_Manager%2C_IT,79534,€60k , €108k.,"Berlin, Berlin",-6%,80.7%,19.3%,"['Program Management', 'Leadership', 'Strategic Project Management', 'Project Management', 'Agile Software Development', 'IT Management', 'Software Development LifeCycle (SDLC)']",1.18
1471,GERMANY,DE,Senior_Project_Manager%2C_IT,79534,€60k , €108k.,"Herzogenaurach, Bavaria (Bayern)",-18%,80.7%,19.3%,"['Program Management', 'Leadership', 'Strategic Project Management', 'Project Management', 'Agile Software Development', 'IT Management', 'Software Development LifeCycle (SDLC)']",1.18
1472,GERMANY,DE,Java_Developer,48525,€38k , €63k.,"Stuttgart, Baden-Wuerttemberg",+17%,87.6%,12.4%,"['Web Development', 'RESTful Web Services', 'Spring', 'HTML', 'Hibernate', 'SQL', 'Angular.js', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE']",1.18
1473,GERMANY,DE,Java_Developer,48525,€38k , €63k.,"Munich, Bavaria (Bayern)",+5%,87.6%,12.4%,"['Web Development', 'RESTful Web Services', 'Spring', 'HTML', 'Hibernate', 'SQL', 'Angular.js', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE']",1.18
1474,GERMANY,DE,Java_Developer,48525,€38k , €63k.,"Frankfurt am Main, Hessen",+2%,87.6%,12.4%,"['Web Development', 'RESTful Web Services', 'Spring', 'HTML', 'Hibernate', 'SQL', 'Angular.js', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE']",1.18
1475,GERMANY,DE,Java_Developer,48525,€38k , €63k.,"Karlsruhe, Baden-Wuerttemberg",+2%,87.6%,12.4%,"['Web Development', 'RESTful Web Services', 'Spring', 'HTML', 'Hibernate', 'SQL', 'Angular.js', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE']",1.18
1476,GERMANY,DE,Java_Developer,48525,€38k , €63k.,"Cologne, Nordrhein-Westfalen (North Rhine-Westphalia)",+1%,87.6%,12.4%,"['Web Development', 'RESTful Web Services', 'Spring', 'HTML', 'Hibernate', 'SQL', 'Angular.js', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE']",1.18
1477,GERMANY,DE,Java_Developer,48525,€38k , €63k.,"Berlin, Berlin",-4%,87.6%,12.4%,"['Web Development', 'RESTful Web Services', 'Spring', 'HTML', 'Hibernate', 'SQL', 'Angular.js', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE']",1.18
1478,GERMANY,DE,Java_Developer,48525,€38k , €63k.,"Hamburg, Hamburg",-4%,87.6%,12.4%,"['Web Development', 'RESTful Web Services', 'Spring', 'HTML', 'Hibernate', 'SQL', 'Angular.js', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE']",1.18
1479,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",+26%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1480,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Karlsruhe, Baden-Wuerttemberg",+10%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1481,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Frankfurt am Main, Hessen",+2%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1482,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Munich, Bavaria (Bayern)",-1%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1483,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Berlin, Berlin",-2%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1484,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Stuttgart, Baden-Wuerttemberg",-3%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1485,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Hamburg, Hamburg",-5%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1486,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Düsseldorf, Nordrhein-Westfalen (North Rhine-Westphalia)",+26%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1487,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Karlsruhe, Baden-Wuerttemberg",+10%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1488,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Frankfurt am Main, Hessen",+2%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1489,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Munich, Bavaria (Bayern)",-1%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
