,Country,Country code,Job,Currency Notation,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand,convert,Avg. salary (USD),Max. salary (USD),Min. salary (USD),Cost of living pm
884,UNITED KINGDOMS,UK,Network Engineer,£,30981.0,20000.0,50000.0,"Birmingham, England: Birmingham",-4.0,96.1,3.9,"['Network Architecture / Design', 'Windows NT / 2000 / XP Networking', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'VoIP', 'Switching and Routing', 'Microsoft Office', 'Network Support', 'Microsoft Exchange', 'Windows Operating System General Use']",1.28,39655.68,64000.0,25600.0,655.93
885,UNITED KINGDOMS,UK,Network Engineer,£,30981.0,20000.0,50000.0,"Manchester, England: Manchester",-10.0,96.1,3.9,"['Network Architecture / Design', 'Windows NT / 2000 / XP Networking', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'VoIP', 'Switching and Routing', 'Microsoft Office', 'Network Support', 'Microsoft Exchange', 'Windows Operating System General Use']",1.28,39655.68,64000.0,25600.0,654.73
886,UNITED KINGDOMS,UK,Network Engineer,£,30981.0,20000.0,50000.0,"Glasgow, Scotland: Glasgow",-21.0,96.1,3.9,"['Network Architecture / Design', 'Windows NT / 2000 / XP Networking', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'VoIP', 'Switching and Routing', 'Microsoft Office', 'Network Support', 'Microsoft Exchange', 'Windows Operating System General Use']",1.28,39655.68,64000.0,25600.0,611.82
887,UNITED KINGDOMS,UK,Database Administrator,£,30010.0,18000.0,51000.0,"Manchester, England: Manchester",17.0,71.7,28.3,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']",1.28,38412.8,65280.0,23040.0,654.73
888,UNITED KINGDOMS,UK,Database Administrator,£,30010.0,18000.0,51000.0,"Edinburgh, Scotland: Edinburgh",16.0,71.7,28.3,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']",1.28,38412.8,65280.0,23040.0,685.34
889,UNITED KINGDOMS,UK,Database Administrator,£,30010.0,18000.0,51000.0,"London, England: London",9.0,71.7,28.3,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']",1.28,38412.8,65280.0,23040.0,832.77
890,UNITED KINGDOMS,UK,Database Administrator,£,30010.0,18000.0,51000.0,"Nottingham, England: Nottinghamshire",8.0,71.7,28.3,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']",1.28,38412.8,65280.0,23040.0,670.67
891,UNITED KINGDOMS,UK,Database Administrator,£,30010.0,18000.0,51000.0,"Leeds, England: West Yorkshire",3.0,71.7,28.3,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']",1.28,38412.8,65280.0,23040.0,595.14
892,UNITED KINGDOMS,UK,Database Administrator,£,30010.0,18000.0,51000.0,"Glasgow, Scotland: Glasgow",-3.0,71.7,28.3,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']",1.28,38412.8,65280.0,23040.0,611.82
893,UNITED KINGDOMS,UK,Database Administrator,£,30010.0,18000.0,51000.0,"Birmingham, England: West Midlands",-13.0,71.7,28.3,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']",1.28,38412.8,65280.0,23040.0,655.93
894,UNITED KINGDOMS,UK,Data Engineer,£,40032.0,25000.0,65000.0,"London, England: London",15.0,87.9,10.5,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']",1.28,51240.96,83200.0,32000.0,832.77
895,UNITED KINGDOMS,UK,Data Engineer,£,40032.0,25000.0,65000.0,"Manchester, England: Manchester",14.0,87.9,10.5,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']",1.28,51240.96,83200.0,32000.0,654.73
896,UNITED KINGDOMS,UK,Data Engineer,£,40032.0,25000.0,65000.0,"London, England",2.0,87.9,10.5,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']",1.28,51240.96,83200.0,32000.0,832.77
897,UNITED KINGDOMS,UK,Data Engineer,£,40032.0,25000.0,65000.0,"Edinburgh, Scotland: Edinburgh",0.0,87.9,10.5,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']",1.28,51240.96,83200.0,32000.0,685.34
898,UNITED KINGDOMS,UK,Data Engineer,£,40032.0,25000.0,65000.0,"Cambridge, Cambridgeshire",0.0,87.9,10.5,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']",1.28,51240.96,83200.0,32000.0,712.98
899,UNITED KINGDOMS,UK,Data Engineer,£,40032.0,25000.0,65000.0,"Glasgow, Scotland: Glasgow",-21.0,87.9,10.5,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']",1.28,51240.96,83200.0,32000.0,611.82
900,UNITED KINGDOMS,UK,Data Engineer,£,40032.0,25000.0,65000.0,"Belfast, Northern Ireland: Belfast",-24.0,87.9,10.5,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']",1.28,51240.96,83200.0,32000.0,574.61
901,UNITED KINGDOMS,UK,QA Engineer,£,27314.0,19000.0,41000.0,"London, England: London",19.0,67.0,32.1,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']",1.28,34961.92,52480.0,24320.0,832.77
902,UNITED KINGDOMS,UK,QA Engineer,£,27314.0,19000.0,41000.0,"Oxford, England: Oxfordshire",11.0,67.0,32.1,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']",1.28,34961.92,52480.0,24320.0,696.43
903,UNITED KINGDOMS,UK,QA Engineer,£,27314.0,19000.0,41000.0,"Manchester, England: Manchester",-4.0,67.0,32.1,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']",1.28,34961.92,52480.0,24320.0,654.73
904,UNITED KINGDOMS,UK,QA Engineer,£,27314.0,19000.0,41000.0,"Bristol, England: Bristol",-4.0,67.0,32.1,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']",1.28,34961.92,52480.0,24320.0,711.87
905,UNITED KINGDOMS,UK,QA Engineer,£,27314.0,19000.0,41000.0,"Belfast, Northern Ireland: Belfast",-9.0,67.0,32.1,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']",1.28,34961.92,52480.0,24320.0,574.61
906,UNITED KINGDOMS,UK,QA Engineer,£,27314.0,19000.0,41000.0,"Edinburgh, Scotland: Edinburgh",-9.0,67.0,32.1,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']",1.28,34961.92,52480.0,24320.0,685.34
907,UNITED KINGDOMS,UK,QA Engineer,£,27314.0,19000.0,41000.0,"Cambridge, England: Cambridgeshire",-19.0,67.0,32.1,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']",1.28,34961.92,52480.0,24320.0,712.98
908,UNITED KINGDOMS,UK,Lead Software Engineer,£,52658.0,38000.0,80000.0,"London, England: London",25.0,94.1,5.9,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']",1.28,67402.24,102400.0,48640.0,832.77
909,UNITED KINGDOMS,UK,Lead Software Engineer,£,52658.0,38000.0,80000.0,"London, England",16.0,94.1,5.9,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']",1.28,67402.24,102400.0,48640.0,832.77
910,UNITED KINGDOMS,UK,Lead Software Engineer,£,52658.0,38000.0,80000.0,"Bristol, England: Bristol",-2.0,94.1,5.9,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']",1.28,67402.24,102400.0,48640.0,711.87
911,UNITED KINGDOMS,UK,Lead Software Engineer,£,52658.0,38000.0,80000.0,"Edinburgh, Scotland: Edinburgh",-4.0,94.1,5.9,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']",1.28,67402.24,102400.0,48640.0,685.34
912,UNITED KINGDOMS,UK,Lead Software Engineer,£,52658.0,38000.0,80000.0,"Manchester, England: Manchester",-6.0,94.1,5.9,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']",1.28,67402.24,102400.0,48640.0,654.73
913,UNITED KINGDOMS,UK,Lead Software Engineer,£,52658.0,38000.0,80000.0,"Cambridge, England: Cambridgeshire",-18.0,94.1,5.9,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']",1.28,67402.24,102400.0,48640.0,712.98
914,UNITED KINGDOMS,UK,Lead Software Engineer,£,52658.0,38000.0,80000.0,"Sheffield, England: South Yorkshire",-21.0,94.1,5.9,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']",1.28,67402.24,102400.0,48640.0,632.64
915,UNITED KINGDOMS,UK,Web Developer,£,25526.0,18000.0,39000.0,"London, England: London",21.0,89.1,10.3,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']",1.28,32673.28,49920.0,23040.0,832.77
916,UNITED KINGDOMS,UK,Web Developer,£,25526.0,18000.0,39000.0,"Edinburgh, Scotland: Edinburgh",4.0,89.1,10.3,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']",1.28,32673.28,49920.0,23040.0,685.34
917,UNITED KINGDOMS,UK,Web Developer,£,25526.0,18000.0,39000.0,"Glasgow, Scotland: Glasgow",1.0,89.1,10.3,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']",1.28,32673.28,49920.0,23040.0,611.82
918,UNITED KINGDOMS,UK,Web Developer,£,25526.0,18000.0,39000.0,"Manchester, England: Manchester",0.0,89.1,10.3,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']",1.28,32673.28,49920.0,23040.0,654.73
919,UNITED KINGDOMS,UK,Web Developer,£,25526.0,18000.0,39000.0,"Brighton, England: East Sussex",-2.0,89.1,10.3,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']",1.28,32673.28,49920.0,23040.0,761.09
920,UNITED KINGDOMS,UK,Web Developer,£,25526.0,18000.0,39000.0,"Birmingham, England: Birmingham",-3.0,89.1,10.3,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']",1.28,32673.28,49920.0,23040.0,655.93
921,UNITED KINGDOMS,UK,Web Developer,£,25526.0,18000.0,39000.0,"Bristol, England: Bristol",-5.0,89.1,10.3,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']",1.28,32673.28,49920.0,23040.0,711.87
922,UNITED KINGDOMS,UK,Front End Developer,£,31941.0,21000.0,52000.0,"London, England",37.0,82.2,17.6,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.28,40884.48,66560.0,26880.0,832.77
923,UNITED KINGDOMS,UK,Front End Developer,£,31941.0,21000.0,52000.0,"London, England: London",26.0,82.2,17.6,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.28,40884.48,66560.0,26880.0,832.77
924,UNITED KINGDOMS,UK,Front End Developer,£,31941.0,21000.0,52000.0,"Reading, England: Berkshire",3.0,82.2,17.6,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.28,40884.48,66560.0,26880.0,699.61
925,UNITED KINGDOMS,UK,Front End Developer,£,31941.0,21000.0,52000.0,"Brighton, England: East Sussex",-7.0,82.2,17.6,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.28,40884.48,66560.0,26880.0,761.09
926,UNITED KINGDOMS,UK,Front End Developer,£,31941.0,21000.0,52000.0,"Manchester, England: Manchester",-12.0,82.2,17.6,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.28,40884.48,66560.0,26880.0,654.73
927,UNITED KINGDOMS,UK,Front End Developer,£,31941.0,21000.0,52000.0,"Edinburgh, Scotland: Edinburgh",-14.0,82.2,17.6,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.28,40884.48,66560.0,26880.0,685.34
928,UNITED KINGDOMS,UK,Front End Developer,£,31941.0,21000.0,52000.0,"Bristol, England: Bristol",-16.0,82.2,17.6,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']",1.28,40884.48,66560.0,26880.0,711.87
929,UNITED KINGDOMS,UK,.NET SDE,£,32740.0,22000.0,48000.0,"Reading, England: Berkshire",29.0,93.1,6.6,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']",1.28,41907.2,61440.0,28160.0,699.61
930,UNITED KINGDOMS,UK,.NET SDE,£,32740.0,22000.0,48000.0,"London, England: London",20.0,93.1,6.6,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']",1.28,41907.2,61440.0,28160.0,832.77
931,UNITED KINGDOMS,UK,.NET SDE,£,32740.0,22000.0,48000.0,"Bristol, England: Bristol",3.0,93.1,6.6,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']",1.28,41907.2,61440.0,28160.0,711.87
932,UNITED KINGDOMS,UK,.NET SDE,£,32740.0,22000.0,48000.0,"Leeds, England: West Yorkshire",-3.0,93.1,6.6,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']",1.28,41907.2,61440.0,28160.0,595.14
933,UNITED KINGDOMS,UK,.NET SDE,£,32740.0,22000.0,48000.0,"Manchester, England: Manchester",-17.0,93.1,6.6,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']",1.28,41907.2,61440.0,28160.0,654.73
934,UNITED KINGDOMS,UK,.NET SDE,£,32740.0,22000.0,48000.0,"Nottingham, England: Nottinghamshire",-19.0,93.1,6.6,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']",1.28,41907.2,61440.0,28160.0,670.67
935,UNITED KINGDOMS,UK,.NET SDE,£,32740.0,22000.0,48000.0,"Belfast, Northern Ireland: Belfast",-26.0,93.1,6.6,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']",1.28,41907.2,61440.0,28160.0,574.61
936,UNITED KINGDOMS,UK,Project_Manager,£,42096.0,27000.0,69000.0,"London, England",24.0,67.9,32.1,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']",1.28,53882.88,88320.0,34560.0,832.77
937,UNITED KINGDOMS,UK,Project_Manager,£,42096.0,27000.0,69000.0,"London, England: London",17.0,67.9,32.1,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']",1.28,53882.88,88320.0,34560.0,832.77
938,UNITED KINGDOMS,UK,Project_Manager,£,42096.0,27000.0,69000.0,"Glasgow, Scotland: Glasgow",4.0,67.9,32.1,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']",1.28,53882.88,88320.0,34560.0,611.82
939,UNITED KINGDOMS,UK,Project_Manager,£,42096.0,27000.0,69000.0,"Bristol, England: Bristol",-6.0,67.9,32.1,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']",1.28,53882.88,88320.0,34560.0,711.87
940,UNITED KINGDOMS,UK,Project_Manager,£,42096.0,27000.0,69000.0,"Leeds, England: Leeds",-8.0,67.9,32.1,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']",1.28,53882.88,88320.0,34560.0,595.14
941,UNITED KINGDOMS,UK,Project_Manager,£,42096.0,27000.0,69000.0,"Edinburgh, Scotland: Edinburgh",-9.0,67.9,32.1,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']",1.28,53882.88,88320.0,34560.0,685.34
942,UNITED KINGDOMS,UK,Project_Manager,£,42096.0,27000.0,69000.0,"Manchester, England: Manchester",-12.0,67.9,32.1,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']",1.28,53882.88,88320.0,34560.0,654.73
943,UNITED KINGDOMS,UK,Senior Project Manager,£,59231.0,43000.0,82000.0,"London, England: London",12.0,72.8,27.2,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']",1.28,75815.68,104960.0,55040.0,832.77
944,UNITED KINGDOMS,UK,Senior Project Manager,£,59231.0,43000.0,82000.0,"Edinburgh, Scotland: Edinburgh",6.0,72.8,27.2,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']",1.28,75815.68,104960.0,55040.0,685.34
945,UNITED KINGDOMS,UK,Senior Project Manager,£,59231.0,43000.0,82000.0,"Manchester, England: Manchester",2.0,72.8,27.2,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']",1.28,75815.68,104960.0,55040.0,654.73
946,UNITED KINGDOMS,UK,Senior Project Manager,£,59231.0,43000.0,82000.0,"Bristol, England: Bristol",-9.0,72.8,27.2,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']",1.28,75815.68,104960.0,55040.0,711.87
947,UNITED KINGDOMS,UK,Senior Project Manager,£,59231.0,43000.0,82000.0,"Liverpool, England: Liverpool",-9.0,72.8,27.2,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']",1.28,75815.68,104960.0,55040.0,635.4
948,UNITED KINGDOMS,UK,Senior Project Manager,£,59231.0,43000.0,82000.0,"Nottingham, England: Nottinghamshire",-11.0,72.8,27.2,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']",1.28,75815.68,104960.0,55040.0,670.67
949,UNITED KINGDOMS,UK,Senior Project Manager,£,59231.0,43000.0,82000.0,"Birmingham, England: Birmingham",-14.0,72.8,27.2,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']",1.28,75815.68,104960.0,55040.0,655.93
950,UNITED KINGDOMS,UK,Java Developer,£,35882.0,24000.0,57000.0,"London, England: London",23.0,84.9,15.1,"['RESTful Web Services', 'J2EE', 'Spring', 'Java', 'SQL', 'Hibernate', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE', 'MySQL']",1.28,45928.96,72960.0,30720.0,832.77
951,UNITED KINGDOMS,UK,Java Developer,£,35882.0,24000.0,57000.0,"Glasgow, Scotland: Glasgow",-2.0,84.9,15.1,"['RESTful Web Services', 'J2EE', 'Spring', 'Java', 'SQL', 'Hibernate', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE', 'MySQL']",1.28,45928.96,72960.0,30720.0,611.82
952,UNITED KINGDOMS,UK,Java Developer,£,35882.0,24000.0,57000.0,"Brighton, England: East Sussex",-5.0,84.9,15.1,"['RESTful Web Services', 'J2EE', 'Spring', 'Java', 'SQL', 'Hibernate', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE', 'MySQL']",1.28,45928.96,72960.0,30720.0,761.09
953,UNITED KINGDOMS,UK,Java Developer,£,35882.0,24000.0,57000.0,"Bristol, England: Bristol",-5.0,84.9,15.1,"['RESTful Web Services', 'J2EE', 'Spring', 'Java', 'SQL', 'Hibernate', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE', 'MySQL']",1.28,45928.96,72960.0,30720.0,711.87
954,UNITED KINGDOMS,UK,Java Developer,£,35882.0,24000.0,57000.0,"Manchester, England: Manchester",-17.0,84.9,15.1,"['RESTful Web Services', 'J2EE', 'Spring', 'Java', 'SQL', 'Hibernate', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE', 'MySQL']",1.28,45928.96,72960.0,30720.0,654.73
955,UNITED KINGDOMS,UK,Java Developer,£,35882.0,24000.0,57000.0,"Birmingham, England: West Midlands",-24.0,84.9,15.1,"['RESTful Web Services', 'J2EE', 'Spring', 'Java', 'SQL', 'Hibernate', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE', 'MySQL']",1.28,45928.96,72960.0,30720.0,655.93
956,UNITED KINGDOMS,UK,Java Developer,£,35882.0,24000.0,57000.0,"Crawley, England: West Sussex",-33.0,84.9,15.1,"['RESTful Web Services', 'J2EE', 'Spring', 'Java', 'SQL', 'Hibernate', 'Agile Software Development', 'JavaScript', 'Eclipse Java IDE', 'MySQL']",1.28,45928.96,72960.0,30720.0,0.0
957,UNITED KINGDOMS,UK,Senior Java Developer,£,53594.0,40000.0,82000.0,"London, England: London",21.0,85.5,14.5,"['Agile Software Development', 'RESTful Web Services', 'Linux', 'Java', 'Java/J2EE', 'SQL', 'Spring', 'Hibernate', 'JavaScript', 'Amazon Web Services (AWS)']",1.28,68600.32,104960.0,51200.0,832.77
958,UNITED KINGDOMS,UK,Senior Java Developer,£,53594.0,40000.0,82000.0,"Bishop's Stortford, England: Hertfordshire",-6.0,85.5,14.5,"['Agile Software Development', 'RESTful Web Services', 'Linux', 'Java', 'Java/J2EE', 'SQL', 'Spring', 'Hibernate', 'JavaScript', 'Amazon Web Services (AWS)']",1.28,68600.32,104960.0,51200.0,0.0
959,UNITED KINGDOMS,UK,Senior Java Developer,£,53594.0,40000.0,82000.0,"Reading, England: Berkshire",-6.0,85.5,14.5,"['Agile Software Development', 'RESTful Web Services', 'Linux', 'Java', 'Java/J2EE', 'SQL', 'Spring', 'Hibernate', 'JavaScript', 'Amazon Web Services (AWS)']",1.28,68600.32,104960.0,51200.0,699.61
